InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
500093,47566,PARTY BUNTING,16,2011-08-11 18:40:00,5.95,,Portugal
500093,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2010-06-22 14:30:00,5.95,14194,France
500094,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2010-11-23 17:56:00,8.5,13327,France
500094,POST,POSTAGE,17,2010-11-19 21:58:00,8.5,14333,Germany
500094,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-02-21 17:02:00,2.1,15801,Belgium
500095,DOT,DOTCOM POSTAGE,1,2011-10-04 14:04:00,3.75,,United Kingdom
500095,47566,PARTY BUNTING,12,2011-02-19 17:37:00,1.25,16358,Portugal
500095,71053,WHITE METAL LANTERN,12,2011-10-11 13:14:00,39.9,16973,Sweden
500096,DOT,DOTCOM POSTAGE,10,2011-10-01 19:02:00,3.75,12881,Belgium
500096,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-01-10 16:38:00,2.1,14022,Portugal
500096,71053,WHITE METAL LANTERN,1,2010-01-01 13:18:00,1.25,,Switzerland
500097,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2011-07-17 15:58:00,3.75,13144,Switzerland
500097,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-02-03 09:00:00,5.95,15469,Belgium
500097,POST,POSTAGE,1,2010-02-14 20:44:00,0.85,13315,Sweden
500098,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-02-04 12:07:00,39.9,16397,United Kingdom
500098,DOT,DOTCOM POSTAGE,16,2011-05-30 19:30:00,1.25,,Netherlands
500098,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-08-20 12:59:00,3.75,14193,Netherlands
500099,71053,WHITE METAL LANTERN,7,2011-04-08 14:11:00,1.25,15961,United Kingdom
500099,M,MANUAL,5,2010-03-18 19:04:00,0.0,16831,France
500099,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2010-10-26 10:13:00,24.5,12471,France
500100,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2011-08-06 15:50:00,5.95,,Sweden
500100,DOT,DOTCOM POSTAGE,10,2010-09-13 16:07:00,8.5,14039,Switzerland
500100,84406B,CREAM CUPID HEARTS COAT HANGER,14,2011-07-26 15:58:00,18.9,12920,United Kingdom
C500101,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,2010-06-09 18:06:00,39.9,15361,Portugal
500101,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2010-02-01 16:14:00,18.9,16353,Spain
500101,71053,WHITE METAL LANTERN,5,2011-10-30 16:42:00,3.75,,Spain
500102,POST,POSTAGE,17,2011-05-26 16:40:00,5.95,17262,Belgium
500102,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2011-10-06 10:09:00,0.85,12730,Switzerland
500102,84406B,CREAM CUPID HEARTS COAT HANGER,15,2010-03-25 15:22:00,8.5,13768,Sweden
500103,DOT,DOTCOM POSTAGE,16,2010-03-12 10:20:00,1.25,13085,Switzerland
500103,84406B,CREAM CUPID HEARTS COAT HANGER,16,15/11/2011 19:14,24.5,,Netherlands
500103,DOT,DOTCOM POSTAGE,16,2010-08-30 14:18:00,18.9,17995,France
500104,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2011-10-09 16:16:00,39.9,15694,Spain
500104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2010-05-19 17:43:00,3.75,15298,United Kingdom
500104,DOT,DOTCOM POSTAGE,7,2011-04-13 13:58:00,12.75,13132,Spain
500105,47566,PARTY BUNTING,5,2010-09-23 08:07:00,18.9,,Netherlands
500105,POST,POSTAGE,6,2011-06-06 12:58:00,18.9,15164,Netherlands
500105,TEST001,TEST PRODUCT,6,2010-10-25 15:22:00,24.5,13953,Australia
500106,M,MANUAL,6,2010-12-14 22:22:00,2.1,14482,Sweden
500106,TEST001,TEST PRODUCT,11,2011-03-20 18:33:00,12.75,12526,Spain
500106,85099B,JUMBO BAG RED RETROSPOT,11,2011-05-20 16:59:00,12.75,,Australia
500107,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2010-10-21 22:53:00,1.25,16416,Sweden
500107,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2011-09-24 22:49:00,24.5,17681,Netherlands
500107,47566,PARTY BUNTING,2,2011-09-23 20:45:00,1.25,13763,Switzerland
500108,47566,PARTY BUNTING,15,2010-12-01 21:20:00,5.95,13521,France
500108,TEST001,TEST PRODUCT,10,2010-04-23 14:54:00,2.1,,Sweden
500108,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-09-22 18:46:00,1.25,17795,Germany
500109,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2010-01-30 21:48:00,12.75,15246,Portugal
500109,M,MANUAL,5,2010-11-17 13:05:00,1.25,15306,Switzerland
500109,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-09-25 19:00:00,2.1,14073,Switzerland
500110,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-02-28 19:30:00,2.1,,Spain
500110,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2011-04-10 16:49:00,18.9,16258,France
500110,85099B,JUMBO BAG RED RETROSPOT,5,2011-07-03 12:20:00,3.75,14901,Portugal
500111,71053,WHITE METAL LANTERN,12,2011-06-28 13:40:00,24.5,12548,Australia
500111,M,MANUAL,11,2011-04-25 11:59:00,0.85,13002,Sweden
500111,22423,REGENCY CAKESTAND 3 TIER,1,2010-04-16 22:35:00,8.5,,Netherlands
500112,85099B,JUMBO BAG RED RETROSPOT,4,2011-11-12 08:47:00,2.1,16796,Spain
500112,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-09-29 20:23:00,2.1,13481,Spain
500112,TEST001,TEST PRODUCT,3,2011-05-19 21:27:00,39.9,17576,Spain
500113,TEST001,TEST PRODUCT,-1,2011-11-12 09:39:00,0.85,17648,Germany
500113,POST,POSTAGE,9,2010-02-20 17:53:00,3.75,,Portugal
500113,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-03-13 14:19:00,3.75,15739,Switzerland
500114,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-03-11 16:59:00,1.25,14325,Sweden
500114,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-06-30 16:20:00,18.9,15783,Spain
500114,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-07-28 18:26:00,0.85,16216,Sweden
500115,DOT,DOTCOM POSTAGE,13,2010-01-19 12:38:00,2.1,,Switzerland
500115,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2011-03-15 15:00:00,-1.0,14797,Switzerland
500115,47566,PARTY BUNTING,7,2010-08-30 15:05:00,1.25,13192,Belgium
500116,71053,WHITE METAL LANTERN,7,2010-02-25 17:12:00,1.25,13897,Netherlands
500116,TEST001,TEST PRODUCT,11,2011-06-05 16:12:00,1.25,12761,Australia
500116,22423,REGENCY CAKESTAND 3 TIER,14,2011-10-10 16:34:00,5.95,,Spain
500117,71053,WHITE METAL LANTERN,4,2011-02-22 09:07:00,5.95,17264,Switzerland
500117,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-06 09:57:00,3.75,16034,United Kingdom
500117,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-04-09 10:07:00,12.75,13027,Belgium
500118,M,MANUAL,13,2010-04-12 10:53:00,5.95,15719,Germany
500118,84406B,CREAM CUPID HEARTS COAT HANGER,5,2010-10-11 20:41:00,5.95,,Belgium
500118,84029E,RED WOOLLY HOTTIE WHITE HEART.,14,2010-12-02 20:16:00,5.95,13386,Sweden
500119,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-16 13:42:00,12.75,15066,Belgium
500119,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2011-11-27 10:58:00,39.9,15787,Portugal
500119,DOT,DOTCOM POSTAGE,5,2010-12-15 14:27:00,2.1,13664,Germany
500120,85099B,JUMBO BAG RED RETROSPOT,2,2010-09-11 14:36:00,18.9,,Portugal
500120,71053,WHITE METAL LANTERN,16,2011-03-18 20:51:00,12.75,16239,Sweden
500120,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-02-26 10:53:00,0.85,13323,Australia
500121,22423,REGENCY CAKESTAND 3 TIER,2,2010-05-04 10:16:00,12.75,17794,Portugal
500121,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2010-07-21 08:00:00,1.25,18227,Portugal
500121,71053,WHITE METAL LANTERN,5,2010-06-28 21:40:00,18.9,,Portugal
500122,84029E,RED WOOLLY HOTTIE WHITE HEART.,11,2011-05-27 16:26:00,12.75,17024,Portugal
500122,84029E,RED WOOLLY HOTTIE WHITE HEART.,7,2010-10-08 13:15:00,8.5,12533,Switzerland
500122,TEST001,TEST PRODUCT,3,2011-05-27 19:53:00,24.5,13213,Belgium
500123,47566,PARTY BUNTING,11,2010-08-18 18:29:00,12.75,18198,Spain
500123,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2010-11-25 10:31:00,8.5,,Netherlands
500123,DOT,DOTCOM POSTAGE,14,2011-10-24 18:07:00,39.9,18029,Germany
500124,71053,WHITE METAL LANTERN,10,2011-05-11 18:01:00,5.95,15550,Germany
500124,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-24 21:00:00,12.75,14203,Spain
500124,POST,POSTAGE,14,2010-05-04 14:06:00,0.85,13806,Belgium
500125,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-06-16 12:23:00,8.5,,Netherlands
500125,84029E,RED WOOLLY HOTTIE WHITE HEART.,17,2010-06-10 21:08:00,24.5,18079,Switzerland
500125,71053,WHITE METAL LANTERN,16,2010-04-02 08:41:00,39.9,17498,Australia
500126,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,2010-06-09 14:41:00,0.85,12654,Germany
500126,71053,WHITE METAL LANTERN,4,2010-10-09 11:08:00,24.5,16495,Belgium
500126,85099B,JUMBO BAG RED RETROSPOT,9,2011-04-03 15:39:00,2.1,,Portugal
500127,47566,PARTY BUNTING,16,2011-03-16 18:18:00,1.25,16913, netherlands 
500127,85099B,JUMBO BAG RED RETROSPOT,9,2011-06-12 16:25:00,2.1,15987,Spain
500127,TEST001,TEST PRODUCT,14,2011-08-20 21:46:00,0.85,15059,Germany
500128,TEST001,TEST PRODUCT,2,2010-03-24 16:57:00,24.5,16870,Portugal
500128,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-11-01 12:26:00,1.25,,Switzerland
500128,TEST001,TEST PRODUCT,4,2010-06-18 11:23:00,3.75,14144,Australia
500129,M,MANUAL,5,2010-11-15 16:09:00,8.5,13555,Belgium
500129,85099B,JUMBO BAG RED RETROSPOT,9,2011-09-12 11:15:00,24.5,13422,Netherlands
500129,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2011-08-16 11:23:00,5.95,15932,Australia
500130,84029E,RED WOOLLY HOTTIE WHITE HEART.,11,2010-01-26 10:22:00,5.95,,France
500130,M,MANUAL,12,2011-02-26 14:20:00,0.85,13936,Spain
500130,POST,POSTAGE,10,2011-11-16 20:27:00,39.9,14569,France
500131,POST,POSTAGE,7,2010-01-01 20:39:00,39.9,16824,Belgium
500131,47566,PARTY BUNTING,16,2011-10-01 17:28:00,18.9,16860,Netherlands
500131,85099B,JUMBO BAG RED RETROSPOT,12,2011-09-10 16:35:00,12.75,,Spain
500132,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2010-04-15 15:56:00,24.5,14592,Spain
500132,DOT,DOTCOM POSTAGE,16,2011-09-28 18:23:00,5.95,13352,Portugal
500132,DOT,DOTCOM POSTAGE,7,2010-05-15 16:46:00,3.75,14346,Sweden
500133,DOT,DOTCOM POSTAGE,18,2010-04-30 12:25:00,3.75,15531,Sweden
500133,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-07-12 20:05:00,39.9,,France
500133,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2011-05-31 16:24:00,24.5,15036,Portugal
500134,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-10-01 08:05:00,0.85,13057,Portugal
500134,22423,REGENCY CAKESTAND 3 TIER,15,2010-04-11 13:14:00,8.5,14014,Portugal
C500134,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2011-07-21 12:33:00,24.5,14674,United Kingdom
500135,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-03 21:27:00,0.85,,Portugal
500135,POST,POSTAGE,5,2010-09-05 10:48:00,8.5,12351,Switzerland
500135,TEST001,TEST PRODUCT,1,2010-03-19 20:34:00,39.9,12759,Sweden
500136,71053,WHITE METAL LANTERN,5,2010-07-24 13:51:00,5.95,12502,Spain
500136,POST,POSTAGE,14,2010-10-24 20:31:00,8.5,13618,United Kingdom
500136,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2010-09-06 16:42:00,39.9,,Sweden
500137,TEST001,TEST PRODUCT,10,2011-07-31 21:44:00,8.5,13144,Spain
500137,DOT,DOTCOM POSTAGE,11,2010-06-28 13:09:00,24.5,17885,Netherlands
500137,M,MANUAL,5,2011-11-28 11:16:00,3.75,15880,Germany
500138,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2010-06-23 12:00:00,8.5,16670,Australia
500138,84029E,RED WOOLLY HOTTIE WHITE HEART.,15,2011-11-20 17:33:00,12.75,,Netherlands
500138,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2011-02-08 13:01:00,12.75,14823,France
500139,TEST001,TEST PRODUCT,3,2010-10-29 15:27:00,8.5,14043,Belgium
500139,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2010-11-06 13:59:00,2.1,13707,Spain
500139,M,MANUAL,15,2010-04-12 19:37:00,39.9,17590,Sweden
500140,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2011-07-21 19:50:00,2.1,,Portugal
500140,85099B,JUMBO BAG RED RETROSPOT,1,2010-04-18 19:11:00,8.5,15527,Switzerland
500140,85099B,JUMBO BAG RED RETROSPOT,11,2011-04-16 20:09:00,3.75,16662,Germany
500141,47566,PARTY BUNTING,4,2011-07-20 12:29:00,24.5,15505,Portugal
500141,POST,POSTAGE,7,2011-07-09 12:50:00,39.9,15942,Spain
500141,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2010-08-15 11:57:00,39.9,,France
500142,47566,PARTY BUNTING,8,2010-03-31 18:50:00,8.5,16881,Belgium
500142,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2011-01-02 13:59:00,2.1,13514,Sweden
500142,47566,PARTY BUNTING,17,2011-04-24 22:32:00,12.75,16020,Sweden
500143,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-11-18 17:27:00,12.75,17077,Spain
500143,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2010-07-02 17:09:00,5.95,,United Kingdom
500143,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2011-12-02 16:24:00,39.9,13313,United Kingdom
500144,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2011-06-09 13:31:00,1.25,15295,Australia
500144,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2010-11-08 14:39:00,3.75,13826,Belgium
500144,47566,PARTY BUNTING,2,2010-03-14 08:26:00,1.25,18017,United Kingdom
500145,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-04-08 16:16:00,18.9,,Portugal
500145,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-10-03 10:59:00,12.75,16593,Belgium
500145,22720,SET OF 3 CAKE TINS PANTRY DESIGN,15,2011-05-14 19:08:00,0.85,14379,United Kingdom
500146,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-06-19 10:55:00,18.9,16541,Netherlands
500146,DOT,DOTCOM POSTAGE,4,2010-05-01 16:58:00,39.9,13886,Portugal
500146,DOT,DOTCOM POSTAGE,17,2011-06-20 16:04:00,3.75,,Germany
500147,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-04-14 19:33:00,2.1,15490,Switzerland
500147,47566,PARTY BUNTING,6,2011-11-21 19:13:00,24.5,17917,France
500147,POST,POSTAGE,14,2010-09-21 19:06:00,5.95,14094,France
500148,84029E,RED WOOLLY HOTTIE WHITE HEART.,16,2011-01-25 11:30:00,3.75,15807,United Kingdom
500148,47566,PARTY BUNTING,15,2010-08-31 15:32:00,0.85,,Australia
500148,22423,REGENCY CAKESTAND 3 TIER,1,2010-06-09 17:42:00,3.75,14460,Australia
500149,POST,POSTAGE,6,2010-11-28 11:58:00,0.0,12541,Netherlands
500149,85099B,JUMBO BAG RED RETROSPOT,17,2010-05-10 10:24:00,1.25,13324,Netherlands
500149,71053,WHITE METAL LANTERN,16,2011-08-31 22:39:00,5.95,16908,Germany
500150,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-05-22 10:08:00,12.75,,France
500150,85099B,JUMBO BAG RED RETROSPOT,6,2010-01-14 09:14:00,3.75,16876,Spain
500150,TEST001,TEST PRODUCT,-13,2010-03-12 10:40:00,8.5,16206,Netherlands
500151,POST,postage,8,2011-06-09 13:21:00,12.75,15517,Belgium
500151,47566,PARTY BUNTING,3,2011-08-20 22:18:00,39.9,14504,Sweden
500151,71053,WHITE METAL LANTERN,9,2010-12-02 16:27:00,39.9,,Belgium
500152,47566,PARTY BUNTING,16,2010-01-02 16:49:00,24.5,13436,Sweden
500152,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-06-16 15:01:00,24.5,16716,Switzerland
500152,TEST001,TEST PRODUCT,1,2010-03-02 11:15:00,1.25,14330,Australia
500153,85099B,JUMBO BAG RED RETROSPOT,1,2011-10-18 19:05:00,24.5,13858,Sweden
500153,POST,POSTAGE,18,2010-01-27 12:59:00,1.25,,Spain
500153,47566,PARTY BUNTING,1,2011-11-09 17:24:00,3.75,15961,Sweden
500154,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2011-08-15 10:53:00,1.25,13766,United Kingdom
500154,47566,PARTY BUNTING,1,2011-08-24 14:46:00,24.5,14090,Germany
500154,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2010-10-17 22:31:00,5.95,16002,Switzerland
500155,M,MANUAL,17,2011-11-04 22:50:00,39.9,,Switzerland
500155,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2011-11-18 17:15:00,3.75,14804,Sweden
500155,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2011-10-04 18:40:00,0.85,14481,Belgium
500156,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,2011-05-05 18:01:00,3.75,17742,Switzerland
500156,85099B,JUMBO BAG RED RETROSPOT,7,2010-09-27 12:39:00,0.85,14890,Sweden
500156,DOT,DOTCOM POSTAGE,4,2010-05-25 12:51:00,2.1,,Portugal
500157,71053,WHITE METAL LANTERN,3,2011-03-20 20:48:00,24.5,12596,Germany
500157,DOT,DOTCOM POSTAGE,7,2011-11-12 20:56:00,3.75,13569,Spain
500157,DOT,DOTCOM POSTAGE,11,2011-10-04 18:42:00,1.25,16108,United Kingdom
500158,71053,WHITE METAL LANTERN,5,2010-05-08 11:54:00,0.85,17375,Netherlands
500158,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-08-28 12:06:00,24.5,,Germany
500158,TEST001,TEST PRODUCT,3,2011-11-07 11:52:00,39.9,17548,Belgium
500159,TEST001,TEST PRODUCT,15,2010-02-09 12:37:00,18.9,15570,Belgium
500159,POST,POSTAGE,15,2010-03-22 10:45:00,3.75,17571,Switzerland
500159,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-04-07 10:10:00,39.9,12789,France
500160,47566,PARTY BUNTING,16,2010-03-26 19:06:00,2.1,,Australia
500160,85099B,JUMBO BAG RED RETROSPOT,2,2011-11-19 21:29:00,8.5,18228,Belgium
500160,M,MANUAL,4,2010-05-23 13:53:00,0.85,15818,Germany
500161,M,MANUAL,15,2010-07-26 10:06:00,39.9,14128,Switzerland
500161,M,MANUAL,11,2010-02-09 14:03:00,24.5,15689,Spain
500161,85099B,JUMBO BAG RED RETROSPOT,14,2011-07-20 08:57:00,24.5,,Netherlands
500162,85099B,JUMBO BAG RED RETROSPOT,16,2011-03-15 14:34:00,1.25,16912,Netherlands
500162,TEST001,TEST PRODUCT,1,2010-04-25 11:03:00,3.75,13847,Sweden
500162,85099B,JUMBO BAG RED RETROSPOT,8,2010-12-29 16:38:00,5.95,14789,Sweden
500163,85099B,JUMBO BAG RED RETROSPOT,13,2011-09-26 10:30:00,1.25,16384,Australia
500163,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-03-30 10:19:00,2.1,,Germany
500163,85099B,JUMBO BAG RED RETROSPOT,17,2010-01-23 08:23:00,8.5,16659,Portugal
500164,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2011-02-24 20:26:00,2.1,18234,United Kingdom
500164,71053,WHITE METAL LANTERN,13,2011-07-13 18:51:00,39.9,17068,Portugal
500164,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-03-13 21:43:00,24.5,16730,Germany
500165,85099B,JUMBO BAG RED RETROSPOT,14,2010-02-09 09:15:00,2.1,,Belgium
500165,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-02-09 13:58:00,24.5,16478,Australia
500165,71053,WHITE METAL LANTERN,8,2011-04-24 22:48:00,8.5,12750,Spain
500166,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2010-10-03 08:21:00,1.25,16785,France
500166,DOT,DOTCOM POSTAGE,6,2010-07-31 11:45:00,24.5,12851,Spain
500166,47566,PARTY BUNTING,15,2011-01-28 09:43:00,1.25,,France
500167,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-07-01 19:25:00,2.1,17220,Sweden
500167,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,2010-12-02 11:02:00,3.75,16822,Switzerland
500167,M,MANUAL,8,2010-10-25 21:41:00,3.75,16439,Portugal
500168,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-07-17 19:37:00,5.95,14047,Sweden
C500168,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2010-07-08 21:49:00,12.75,,Germany
500168,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-17 12:06:00,3.75,14499,Spain
500169,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2010-12-11 11:59:00,1.25,16066,Spain
500169,POST,POSTAGE,11,2010-10-03 09:44:00,8.5,14442, australia 
500169,84406B,CREAM CUPID HEARTS COAT HANGER,15,2010-05-11 09:31:00,8.5,16896,Spain
500170,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2010-03-19 22:27:00,0.85,,Germany
500170,POST,POSTAGE,11,2011-02-24 20:45:00,8.5,14195,Spain
500170,M,MANUAL,16,2011-08-28 22:17:00,2.1,16927,Portugal
500171,M,MANUAL,14,2011-08-15 13:36:00,3.75,15423,Portugal
500171,47566,PARTY BUNTING,5,2011-03-18 22:19:00,5.95,14041,Germany
500171,M,MANUAL,11,2010-01-24 10:47:00,24.5,,Netherlands
500172,84406B,CREAM CUPID HEARTS COAT HANGER,14,2011-09-28 14:48:00,24.5,13722,United Kingdom
500172,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2010-03-16 15:11:00,5.95,13288,Sweden
500172,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2010-06-30 19:36:00,3.75,14882,Switzerland
500173,M,MANUAL,16,2011-05-19 11:07:00,-1.0,14982,Spain
500173,22423,REGENCY CAKESTAND 3 TIER,3,2011-08-22 19:59:00,3.75,,Spain
500173,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-01-11 15:38:00,2.1,18022,United Kingdom
500174,85099B,JUMBO BAG RED RETROSPOT,1,2011-07-03 16:11:00,3.75,14599,Sweden
500174,85099B,JUMBO BAG RED RETROSPOT,12,2010-12-15 15:44:00,18.9,15031,Portugal
500174,22423,REGENCY CAKESTAND 3 TIER,4,2010-01-15 14:20:00,24.5,17240,Switzerland
500175,84029E,RED WOOLLY HOTTIE WHITE HEART.,9,2010-07-25 10:45:00,5.95,,Belgium
500175,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2011-04-14 18:21:00,12.75,17285,Australia
500175,71053,WHITE METAL LANTERN,17,2011-04-26 20:31:00,0.85,14114,United Kingdom
500176,POST,POSTAGE,9,2011-05-30 13:02:00,12.75,17753,France
500176,71053,WHITE METAL LANTERN,15,2011-05-08 12:00:00,5.95,13391,Netherlands
500176,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-04-27 20:06:00,5.95,,Switzerland
500177,85099B,JUMBO BAG RED RETROSPOT,10,2010-06-22 09:55:00,8.5,15653,Portugal
500177,DOT,DOTCOM POSTAGE,16,2010-12-17 13:15:00,12.75,13465,United Kingdom
500177,22423,REGENCY CAKESTAND 3 TIER,9,2011-06-26 16:35:00,39.9,14588,United Kingdom
500178,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2011-04-11 22:31:00,39.9,13287,France
500178,M,MANUAL,7,2011-08-18 12:10:00,24.5,,Switzerland
500178,22423,REGENCY CAKESTAND 3 TIER,7,2011-08-30 20:15:00,3.75,12649,France
500179,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-05-02 20:12:00,12.75,14066,Netherlands
500179,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-05-17 08:32:00,0.85,13978,Spain
500179,71053,WHITE METAL LANTERN,12,2010-03-22 16:05:00,0.85,13145,United Kingdom
500180,22423,REGENCY CAKESTAND 3 TIER,11,2011-11-21 08:14:00,1.25,,Switzerland
500180,84406B,CREAM CUPID HEARTS COAT HANGER,7,2010-04-19 08:23:00,24.5,16438,Portugal
500180,M,MANUAL,11,2010-08-04 22:11:00,5.95,13701,Belgium
500181,71053,WHITE METAL LANTERN,9,31/10/2011 19:51,8.5,15287,France
500181,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-09-14 22:23:00,24.5,15804,Belgium
500181,22423,REGENCY CAKESTAND 3 TIER,7,2011-07-21 21:46:00,24.5,,Switzerland
500182,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-11-12 18:49:00,3.75,12776,Australia
500182,71053,WHITE METAL LANTERN,10,2010-07-07 10:43:00,3.75,16247,Sweden
500182,47566,PARTY BUNTING,5,2010-03-08 18:52:00,1.25,17930,Netherlands
500183,DOT,DOTCOM POSTAGE,15,2010-03-26 20:35:00,18.9,15810,Switzerland
500183,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-01-17 13:09:00,39.9,,Switzerland
500183,POST,POSTAGE,11,2010-03-24 08:48:00,3.75,12471,Switzerland
500184,DOT,DOTCOM POSTAGE,9,2011-07-16 22:21:00,12.75,13285,United Kingdom
500184,71053,WHITE METAL LANTERN,18,2010-08-08 20:21:00,8.5,14164,France
500184,22423,REGENCY CAKESTAND 3 TIER,12,2010-07-08 21:52:00,2.1,16131,Spain
500185,84029E,RED WOOLLY HOTTIE WHITE HEART.,7,2010-04-01 20:15:00,24.5,,Portugal
500185,M,MANUAL,5,2010-06-14 13:52:00,0.85,14415,Germany
500185,84029E,RED WOOLLY HOTTIE WHITE HEART.,18,2010-02-14 11:49:00,2.1,17240,Belgium
500186,71053,WHITE METAL LANTERN,3,2011-10-15 13:11:00,2.1,18087,Belgium
500186,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2011-01-01 18:18:00,3.75,13434,Portugal
500186,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2010-05-05 18:36:00,0.85,,United Kingdom
500187,POST,POSTAGE,2,2011-09-30 15:40:00,1.25,17240,Netherlands
