InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
500109,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-09-25 19:00:00,2.1,14073,Switzerland,4.2
500110,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2011-04-10 16:49:00,18.9,16258,France,226.8
500110,85099B,JUMBO BAG RED RETROSPOT,5,2011-07-03 12:20:00,3.75,14901,Portugal,18.75
500111,71053,WHITE METAL LANTERN,12,2011-06-28 13:40:00,24.5,12548,Australia,294.0
500111,M,MANUAL,11,2011-04-25 11:59:00,0.85,13002,Sweden,9.35
500112,85099B,JUMBO BAG RED RETROSPOT,4,2011-11-12 08:47:00,2.1,16796,Spain,8.4
500112,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-09-29 20:23:00,2.1,13481,Spain,16.8
500112,TEST001,TEST PRODUCT,3,2011-05-19 21:27:00,39.9,17576,Spain,119.7
500113,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-03-13 14:19:00,3.75,15739,Switzerland,45.0
500114,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-03-11 16:59:00,1.25,14325,Sweden,17.5
500114,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-06-30 16:20:00,18.9,15783,Spain,151.2
500114,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-07-28 18:26:00,0.85,16216,Sweden,7.65
500115,47566,PARTY BUNTING,7,2010-08-30 15:05:00,1.25,13192,Belgium,8.75
500116,71053,WHITE METAL LANTERN,7,2010-02-25 17:12:00,1.25,13897,Netherlands,8.75
500116,TEST001,TEST PRODUCT,11,2011-06-05 16:12:00,1.25,12761,Australia,13.75
500117,71053,WHITE METAL LANTERN,4,2011-02-22 09:07:00,5.95,17264,Switzerland,23.8
500117,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-06 09:57:00,3.75,16034,United Kingdom,3.75
500117,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-04-09 10:07:00,12.75,13027,Belgium,38.25
500118,M,MANUAL,13,2010-04-12 10:53:00,5.95,15719,Germany,77.35
500118,84029E,RED WOOLLY HOTTIE WHITE HEART.,14,2010-12-02 20:16:00,5.95,13386,Sweden,83.3
500119,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-16 13:42:00,12.75,15066,Belgium,25.5
500119,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2011-11-27 10:58:00,39.9,15787,Portugal,199.5
500119,DOT,DOTCOM POSTAGE,5,2010-12-15 14:27:00,2.1,13664,Germany,10.5
500120,71053,WHITE METAL LANTERN,16,2011-03-18 20:51:00,12.75,16239,Sweden,204.0
500120,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-02-26 10:53:00,0.85,13323,Australia,5.1
500121,22423,REGENCY CAKESTAND 3 TIER,2,2010-05-04 10:16:00,12.75,17794,Portugal,25.5
500121,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2010-07-21 08:00:00,1.25,18227,Portugal,13.75
500122,84029E,RED WOOLLY HOTTIE WHITE HEART.,11,2011-05-27 16:26:00,12.75,17024,Portugal,140.25
500122,84029E,RED WOOLLY HOTTIE WHITE HEART.,7,2010-10-08 13:15:00,8.5,12533,Switzerland,59.5
500122,TEST001,TEST PRODUCT,3,2011-05-27 19:53:00,24.5,13213,Belgium,73.5
500123,47566,PARTY BUNTING,11,2010-08-18 18:29:00,12.75,18198,Spain,140.25
500123,DOT,DOTCOM POSTAGE,14,2011-10-24 18:07:00,39.9,18029,Germany,558.6
500124,71053,WHITE METAL LANTERN,10,2011-05-11 18:01:00,5.95,15550,Germany,59.5
500124,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-24 21:00:00,12.75,14203,Spain,12.75
500124,POST,POSTAGE,14,2010-05-04 14:06:00,0.85,13806,Belgium,11.9
500125,84029E,RED WOOLLY HOTTIE WHITE HEART.,17,2010-06-10 21:08:00,24.5,18079,Switzerland,416.5
500125,71053,WHITE METAL LANTERN,16,2010-04-02 08:41:00,39.9,17498,Australia,638.4
500126,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,2010-06-09 14:41:00,0.85,12654,Germany,9.35
500126,71053,WHITE METAL LANTERN,4,2010-10-09 11:08:00,24.5,16495,Belgium,98.0
500127,47566,PARTY BUNTING,16,2011-03-16 18:18:00,1.25,16913,Netherlands,20.0
500127,85099B,JUMBO BAG RED RETROSPOT,9,2011-06-12 16:25:00,2.1,15987,Spain,18.9
500127,TEST001,TEST PRODUCT,14,2011-08-20 21:46:00,0.85,15059,Germany,11.9
500128,TEST001,TEST PRODUCT,2,2010-03-24 16:57:00,24.5,16870,Portugal,49.0
500128,TEST001,TEST PRODUCT,4,2010-06-18 11:23:00,3.75,14144,Australia,15.0
500129,M,MANUAL,5,2010-11-15 16:09:00,8.5,13555,Belgium,42.5
500129,85099B,JUMBO BAG RED RETROSPOT,9,2011-09-12 11:15:00,24.5,13422,Netherlands,220.5
500129,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2011-08-16 11:23:00,5.95,15932,Australia,107.1
500130,M,MANUAL,12,2011-02-26 14:20:00,0.85,13936,Spain,10.2
500130,POST,POSTAGE,10,2011-11-16 20:27:00,39.9,14569,France,399.0
500131,POST,POSTAGE,7,2010-01-01 20:39:00,39.9,16824,Belgium,279.3
500131,47566,PARTY BUNTING,16,2011-10-01 17:28:00,18.9,16860,Netherlands,302.4
500132,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2010-04-15 15:56:00,24.5,14592,Spain,343.0
500132,DOT,DOTCOM POSTAGE,16,2011-09-28 18:23:00,5.95,13352,Portugal,95.2
500132,DOT,DOTCOM POSTAGE,7,2010-05-15 16:46:00,3.75,14346,Sweden,26.25
500133,DOT,DOTCOM POSTAGE,18,2010-04-30 12:25:00,3.75,15531,Sweden,67.5
500133,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2011-05-31 16:24:00,24.5,15036,Portugal,171.5
500134,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-10-01 08:05:00,0.85,13057,Portugal,5.95
500134,22423,REGENCY CAKESTAND 3 TIER,15,2010-04-11 13:14:00,8.5,14014,Portugal,127.5
500135,POST,POSTAGE,5,2010-09-05 10:48:00,8.5,12351,Switzerland,42.5
500135,TEST001,TEST PRODUCT,1,2010-03-19 20:34:00,39.9,12759,Sweden,39.9
500136,71053,WHITE METAL LANTERN,5,2010-07-24 13:51:00,5.95,12502,Spain,29.75
500136,POST,POSTAGE,14,2010-10-24 20:31:00,8.5,13618,United Kingdom,119.0
500137,TEST001,TEST PRODUCT,10,2011-07-31 21:44:00,8.5,13144,Spain,85.0
500137,DOT,DOTCOM POSTAGE,11,2010-06-28 13:09:00,24.5,17885,Netherlands,269.5
500137,M,MANUAL,5,2011-11-28 11:16:00,3.75,15880,Germany,18.75
500138,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2010-06-23 12:00:00,8.5,16670,Australia,25.5
500138,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2011-02-08 13:01:00,12.75,14823,France,204.0
500139,TEST001,TEST PRODUCT,3,2010-10-29 15:27:00,8.5,14043,Belgium,25.5
500139,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2010-11-06 13:59:00,2.1,13707,Spain,25.2
500139,M,MANUAL,15,2010-04-12 19:37:00,39.9,17590,Sweden,598.5
500140,85099B,JUMBO BAG RED RETROSPOT,1,2010-04-18 19:11:00,8.5,15527,Switzerland,8.5
500140,85099B,JUMBO BAG RED RETROSPOT,11,2011-04-16 20:09:00,3.75,16662,Germany,41.25
500141,47566,PARTY BUNTING,4,2011-07-20 12:29:00,24.5,15505,Portugal,98.0
500141,POST,POSTAGE,7,2011-07-09 12:50:00,39.9,15942,Spain,279.3
500142,47566,PARTY BUNTING,8,2010-03-31 18:50:00,8.5,16881,Belgium,68.0
500142,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2011-01-02 13:59:00,2.1,13514,Sweden,12.6
500142,47566,PARTY BUNTING,17,2011-04-24 22:32:00,12.75,16020,Sweden,216.75
500143,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-11-18 17:27:00,12.75,17077,Spain,25.5
500143,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2011-12-02 16:24:00,39.9,13313,United Kingdom,678.3
500144,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2011-06-09 13:31:00,1.25,15295,Australia,7.5
500144,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2010-11-08 14:39:00,3.75,13826,Belgium,41.25
500144,47566,PARTY BUNTING,2,2010-03-14 08:26:00,1.25,18017,United Kingdom,2.5
500145,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-10-03 10:59:00,12.75,16593,Belgium,25.5
500145,22720,SET OF 3 CAKE TINS PANTRY DESIGN,15,2011-05-14 19:08:00,0.85,14379,United Kingdom,12.75
500146,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-06-19 10:55:00,18.9,16541,Netherlands,170.1
500146,DOT,DOTCOM POSTAGE,4,2010-05-01 16:58:00,39.9,13886,Portugal,159.6
500147,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-04-14 19:33:00,2.1,15490,Switzerland,2.1
500147,47566,PARTY BUNTING,6,2011-11-21 19:13:00,24.5,17917,France,147.0
500147,POST,POSTAGE,14,2010-09-21 19:06:00,5.95,14094,France,83.3
500148,84029E,RED WOOLLY HOTTIE WHITE HEART.,16,2011-01-25 11:30:00,3.75,15807,United Kingdom,60.0
500148,22423,REGENCY CAKESTAND 3 TIER,1,2010-06-09 17:42:00,3.75,14460,Australia,3.75
500149,85099B,JUMBO BAG RED RETROSPOT,17,2010-05-10 10:24:00,1.25,13324,Netherlands,21.25
500149,71053,WHITE METAL LANTERN,16,2011-08-31 22:39:00,5.95,16908,Germany,95.2
500150,85099B,JUMBO BAG RED RETROSPOT,6,2010-01-14 09:14:00,3.75,16876,Spain,22.5
500151,POST,POSTAGE,8,2011-06-09 13:21:00,12.75,15517,Belgium,102.0
500151,47566,PARTY BUNTING,3,2011-08-20 22:18:00,39.9,14504,Sweden,119.7
500152,47566,PARTY BUNTING,16,2010-01-02 16:49:00,24.5,13436,Sweden,392.0
500152,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-06-16 15:01:00,24.5,16716,Switzerland,269.5
500152,TEST001,TEST PRODUCT,1,2010-03-02 11:15:00,1.25,14330,Australia,1.25
500153,85099B,JUMBO BAG RED RETROSPOT,1,2011-10-18 19:05:00,24.5,13858,Sweden,24.5
500153,47566,PARTY BUNTING,1,2011-11-09 17:24:00,3.75,15961,Sweden,3.75
500154,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2011-08-15 10:53:00,1.25,13766,United Kingdom,18.75
500154,47566,PARTY BUNTING,1,2011-08-24 14:46:00,24.5,14090,Germany,24.5
500154,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2010-10-17 22:31:00,5.95,16002,Switzerland,101.15
500155,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2011-11-18 17:15:00,3.75,14804,Sweden,56.25
500155,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2011-10-04 18:40:00,0.85,14481,Belgium,5.95
500156,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,2011-05-05 18:01:00,3.75,17742,Switzerland,18.75
500156,85099B,JUMBO BAG RED RETROSPOT,7,2010-09-27 12:39:00,0.85,14890,Sweden,5.95
500157,71053,WHITE METAL LANTERN,3,2011-03-20 20:48:00,24.5,12596,Germany,73.5
500157,DOT,DOTCOM POSTAGE,7,2011-11-12 20:56:00,3.75,13569,Spain,26.25
500157,DOT,DOTCOM POSTAGE,11,2011-10-04 18:42:00,1.25,16108,United Kingdom,13.75
500158,71053,WHITE METAL LANTERN,5,2010-05-08 11:54:00,0.85,17375,Netherlands,4.25
500158,TEST001,TEST PRODUCT,3,2011-11-07 11:52:00,39.9,17548,Belgium,119.7
500159,TEST001,TEST PRODUCT,15,2010-02-09 12:37:00,18.9,15570,Belgium,283.5
500159,POST,POSTAGE,15,2010-03-22 10:45:00,3.75,17571,Switzerland,56.25
500159,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-04-07 10:10:00,39.9,12789,France,39.9
500160,85099B,JUMBO BAG RED RETROSPOT,2,2011-11-19 21:29:00,8.5,18228,Belgium,17.0
500160,M,MANUAL,4,2010-05-23 13:53:00,0.85,15818,Germany,3.4
500161,M,MANUAL,15,2010-07-26 10:06:00,39.9,14128,Switzerland,598.5
500161,M,MANUAL,11,2010-02-09 14:03:00,24.5,15689,Spain,269.5
500162,85099B,JUMBO BAG RED RETROSPOT,16,2011-03-15 14:34:00,1.25,16912,Netherlands,20.0
500162,TEST001,TEST PRODUCT,1,2010-04-25 11:03:00,3.75,13847,Sweden,3.75
500162,85099B,JUMBO BAG RED RETROSPOT,8,2010-12-29 16:38:00,5.95,14789,Sweden,47.6
500163,85099B,JUMBO BAG RED RETROSPOT,13,2011-09-26 10:30:00,1.25,16384,Australia,16.25
500163,85099B,JUMBO BAG RED RETROSPOT,17,2010-01-23 08:23:00,8.5,16659,Portugal,144.5
500164,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2011-02-24 20:26:00,2.1,18234,United Kingdom,31.5
500164,71053,WHITE METAL LANTERN,13,2011-07-13 18:51:00,39.9,17068,Portugal,518.7
500164,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-03-13 21:43:00,24.5,16730,Germany,122.5
500165,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-02-09 13:58:00,24.5,16478,Australia,122.5
500165,71053,WHITE METAL LANTERN,8,2011-04-24 22:48:00,8.5,12750,Spain,68.0
500166,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2010-10-03 08:21:00,1.25,16785,France,17.5
500166,DOT,DOTCOM POSTAGE,6,2010-07-31 11:45:00,24.5,12851,Spain,147.0
500167,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-07-01 19:25:00,2.1,17220,Sweden,25.2
500167,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,2010-12-02 11:02:00,3.75,16822,Switzerland,41.25
500167,M,MANUAL,8,2010-10-25 21:41:00,3.75,16439,Portugal,30.0
500168,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-07-17 19:37:00,5.95,14047,Sweden,11.9
500168,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-17 12:06:00,3.75,14499,Spain,15.0
500169,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2010-12-11 11:59:00,1.25,16066,Spain,16.25
500169,POST,POSTAGE,11,2010-10-03 09:44:00,8.5,14442,Australia,93.5
500169,84406B,CREAM CUPID HEARTS COAT HANGER,15,2010-05-11 09:31:00,8.5,16896,Spain,127.5
500170,POST,POSTAGE,11,2011-02-24 20:45:00,8.5,14195,Spain,93.5
500170,M,MANUAL,16,2011-08-28 22:17:00,2.1,16927,Portugal,33.6
500171,M,MANUAL,14,2011-08-15 13:36:00,3.75,15423,Portugal,52.5
500171,47566,PARTY BUNTING,5,2011-03-18 22:19:00,5.95,14041,Germany,29.75
500172,84406B,CREAM CUPID HEARTS COAT HANGER,14,2011-09-28 14:48:00,24.5,13722,United Kingdom,343.0
500172,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2010-03-16 15:11:00,5.95,13288,Sweden,65.45
500172,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2010-06-30 19:36:00,3.75,14882,Switzerland,52.5
500173,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-01-11 15:38:00,2.1,18022,United Kingdom,4.2
500174,85099B,JUMBO BAG RED RETROSPOT,1,2011-07-03 16:11:00,3.75,14599,Sweden,3.75
500174,85099B,JUMBO BAG RED RETROSPOT,12,2010-12-15 15:44:00,18.9,15031,Portugal,226.8
500174,22423,REGENCY CAKESTAND 3 TIER,4,2010-01-15 14:20:00,24.5,17240,Switzerland,98.0
500175,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2011-04-14 18:21:00,12.75,17285,Australia,140.25
500175,71053,WHITE METAL LANTERN,17,2011-04-26 20:31:00,0.85,14114,United Kingdom,14.45
500176,POST,POSTAGE,9,2011-05-30 13:02:00,12.75,17753,France,114.75
500176,71053,WHITE METAL LANTERN,15,2011-05-08 12:00:00,5.95,13391,Netherlands,89.25
500177,85099B,JUMBO BAG RED RETROSPOT,10,2010-06-22 09:55:00,8.5,15653,Portugal,85.0
500177,DOT,DOTCOM POSTAGE,16,2010-12-17 13:15:00,12.75,13465,United Kingdom,204.0
500177,22423,REGENCY CAKESTAND 3 TIER,9,2011-06-26 16:35:00,39.9,14588,United Kingdom,359.1
500178,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2011-04-11 22:31:00,39.9,13287,France,399.0
500178,22423,REGENCY CAKESTAND 3 TIER,7,2011-08-30 20:15:00,3.75,12649,France,26.25
500179,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-05-02 20:12:00,12.75,14066,Netherlands,102.0
500179,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-05-17 08:32:00,0.85,13978,Spain,10.2
500179,71053,WHITE METAL LANTERN,12,2010-03-22 16:05:00,0.85,13145,United Kingdom,10.2
500180,84406B,CREAM CUPID HEARTS COAT HANGER,7,2010-04-19 08:23:00,24.5,16438,Portugal,171.5
500180,M,MANUAL,11,2010-08-04 22:11:00,5.95,13701,Belgium,65.45
500181,71053,WHITE METAL LANTERN,9,2011-10-31 19:51:00,8.5,15287,France,76.5
500181,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-09-14 22:23:00,24.5,15804,Belgium,441.0
500182,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-11-12 18:49:00,3.75,12776,Australia,7.5
500182,71053,WHITE METAL LANTERN,10,2010-07-07 10:43:00,3.75,16247,Sweden,37.5
500182,47566,PARTY BUNTING,5,2010-03-08 18:52:00,1.25,17930,Netherlands,6.25
500183,DOT,DOTCOM POSTAGE,15,2010-03-26 20:35:00,18.9,15810,Switzerland,283.5
500183,POST,POSTAGE,11,2010-03-24 08:48:00,3.75,12471,Switzerland,41.25
500184,DOT,DOTCOM POSTAGE,9,2011-07-16 22:21:00,12.75,13285,United Kingdom,114.75
500184,71053,WHITE METAL LANTERN,18,2010-08-08 20:21:00,8.5,14164,France,153.0
500184,22423,REGENCY CAKESTAND 3 TIER,12,2010-07-08 21:52:00,2.1,16131,Spain,25.2
500185,M,MANUAL,5,2010-06-14 13:52:00,0.85,14415,Germany,4.25
500185,84029E,RED WOOLLY HOTTIE WHITE HEART.,18,2010-02-14 11:49:00,2.1,17240,Belgium,37.8
500186,71053,WHITE METAL LANTERN,3,2011-10-15 13:11:00,2.1,18087,Belgium,6.3
500186,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2011-01-01 18:18:00,3.75,13434,Portugal,56.25
500187,POST,POSTAGE,2,2011-09-30 15:40:00,1.25,17240,Netherlands,2.5
500187,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-07-01 13:21:00,5.95,13986,United Kingdom,5.95
500187,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-08-31 10:26:00,0.85,14552,United Kingdom,5.95
500188,71053,WHITE METAL LANTERN,14,2010-09-09 14:48:00,12.75,17613,Belgium,178.5
500188,47566,PARTY BUNTING,2,2010-03-22 14:46:00,0.85,14619,Belgium,1.7
500189,47566,PARTY BUNTING,18,2010-08-25 09:40:00,39.9,13835,Germany,718.2
500189,47566,PARTY BUNTING,3,2010-10-20 16:33:00,1.25,12915,Australia,3.75
500189,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-06-21 17:14:00,12.75,13548,Australia,38.25
500190,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,2010-06-03 13:49:00,2.1,16380,Sweden,23.1
500190,22423,REGENCY CAKESTAND 3 TIER,8,2010-04-30 18:09:00,12.75,12871,United Kingdom,102.0
500191,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2010-09-07 14:09:00,24.5,17340,Australia,171.5
500191,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2011-08-01 15:55:00,2.1,14861,Spain,35.7
500192,71053,WHITE METAL LANTERN,3,2010-05-05 21:05:00,8.5,14921,Sweden,25.5
500192,POST,POSTAGE,8,2010-10-11 20:19:00,24.5,14144,Switzerland,196.0
500192,POST,POSTAGE,2,2010-05-01 11:46:00,5.95,18180,Belgium,11.9
500193,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-09 09:19:00,3.75,14863,Australia,15.0
500193,POST,POSTAGE,8,2010-09-19 17:15:00,5.95,15221,Portugal,47.6
500194,71053,WHITE METAL LANTERN,11,2011-08-10 11:59:00,8.5,13735,France,93.5
500194,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2010-06-11 22:09:00,12.75,15580,Australia,127.5
500194,DOT,DOTCOM POSTAGE,14,2010-08-11 19:01:00,0.85,17833,United Kingdom,11.9
500195,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-05-27 12:13:00,12.75,15159,Switzerland,76.5
500195,DOT,DOTCOM POSTAGE,8,2010-10-17 15:07:00,8.5,15001,Australia,68.0
500196,47566,PARTY BUNTING,15,2010-04-20 09:55:00,5.95,13434,Portugal,89.25
500196,POST,POSTAGE,3,2011-04-30 16:44:00,24.5,12361,Spain,73.5
500197,71053,WHITE METAL LANTERN,6,2011-07-31 11:07:00,3.75,12417,Belgium,22.5
500197,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-02-15 22:29:00,3.75,18129,Australia,3.75
500197,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-09-19 14:38:00,2.1,15650,Germany,6.3
500198,47566,PARTY BUNTING,18,2010-03-07 22:47:00,3.75,13476,Belgium,67.5
500199,TEST001,TEST PRODUCT,6,2010-04-12 10:36:00,5.95,17809,France,35.7
500199,71053,WHITE METAL LANTERN,9,2010-12-04 19:59:00,2.1,16903,France,18.9
500199,M,MANUAL,5,2011-03-13 21:16:00,18.9,14688,Spain,94.5
500200,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-23 16:42:00,3.75,12547,Portugal,3.75
500200,47566,PARTY BUNTING,13,2010-02-15 11:56:00,8.5,17050,Portugal,110.5
500201,DOT,DOTCOM POSTAGE,7,2010-08-13 21:34:00,1.25,15152,Netherlands,8.75
500201,85099B,JUMBO BAG RED RETROSPOT,18,2011-01-24 17:01:00,24.5,15436,Australia,441.0
500202,84029E,RED WOOLLY HOTTIE WHITE HEART.,16,2010-11-27 20:11:00,39.9,15521,United Kingdom,638.4
500202,71053,WHITE METAL LANTERN,11,2011-07-08 20:33:00,2.1,12476,Switzerland,23.1
500203,POST,POSTAGE,5,2011-08-10 09:12:00,2.1,16064,Switzerland,10.5
500203,71053,WHITE METAL LANTERN,9,2010-02-13 17:47:00,24.5,14675,Australia,220.5
500204,84029E,RED WOOLLY HOTTIE WHITE HEART.,18,2010-05-20 13:48:00,18.9,15032,Switzerland,340.2
500204,71053,WHITE METAL LANTERN,10,2011-06-22 17:55:00,1.25,14013,Netherlands,12.5
500204,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-10-02 11:35:00,39.9,12578,Spain,39.9
500205,TEST001,TEST PRODUCT,18,2011-08-11 16:38:00,5.95,13116,Switzerland,107.1
500205,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-08-13 12:00:00,3.75,13712,Switzerland,33.75
500206,M,MANUAL,16,2010-02-26 10:50:00,18.9,15380,France,302.4
500206,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-10-28 21:19:00,8.5,13333,Sweden,25.5
500207,84029E,RED WOOLLY HOTTIE WHITE HEART.,18,2011-08-27 10:08:00,2.1,12606,Spain,37.8
500207,47566,PARTY BUNTING,17,2010-04-19 22:09:00,24.5,13118,Spain,416.5
500207,85099B,JUMBO BAG RED RETROSPOT,15,2010-09-18 15:44:00,18.9,14586,Netherlands,283.5
500208,85099B,JUMBO BAG RED RETROSPOT,8,2010-08-14 16:55:00,18.9,17819,Belgium,151.2
500208,71053,WHITE METAL LANTERN,6,2010-05-19 21:53:00,8.5,12914,United Kingdom,51.0
500209,POST,POSTAGE,11,2011-01-28 13:42:00,24.5,13679,Netherlands,269.5
500209,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2010-01-03 11:10:00,5.95,15588,United Kingdom,95.2
500209,85099B,JUMBO BAG RED RETROSPOT,17,2010-12-25 18:25:00,5.95,17067,Portugal,101.15
500210,85099B,JUMBO BAG RED RETROSPOT,11,2011-06-08 21:05:00,1.25,14354,Switzerland,13.75
500210,84029E,RED WOOLLY HOTTIE WHITE HEART.,15,2011-08-28 22:52:00,0.85,13746,Sweden,12.75
500211,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2010-11-29 13:55:00,24.5,14505,Portugal,196.0
500211,M,MANUAL,16,2010-05-02 19:47:00,8.5,12706,France,136.0
500212,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2011-11-19 09:49:00,18.9,18188,Netherlands,151.2
500212,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-03-25 09:05:00,0.85,14059,Sweden,3.4
500212,71053,WHITE METAL LANTERN,9,2010-08-06 14:13:00,3.75,14778,Belgium,33.75
500213,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-07-21 17:46:00,1.25,13662,Portugal,10.0
500213,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2010-08-13 15:55:00,8.5,17122,United Kingdom,42.5
500214,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-02-14 12:46:00,18.9,13276,Germany,18.9
500214,71053,WHITE METAL LANTERN,3,2011-01-09 17:31:00,3.75,13830,Germany,11.25
500214,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2010-12-22 19:13:00,2.1,13114,Australia,10.5
500215,22423,REGENCY CAKESTAND 3 TIER,15,2010-08-06 09:07:00,1.25,12988,Belgium,18.75
500215,TEST001,TEST PRODUCT,2,2010-09-25 18:22:00,18.9,15730,Spain,37.8
500216,TEST001,TEST PRODUCT,15,2011-03-01 19:36:00,3.75,17907,Netherlands,56.25
500216,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-02-26 22:35:00,39.9,14442,Switzerland,359.1
500217,84406B,CREAM CUPID HEARTS COAT HANGER,16,2010-08-18 19:48:00,24.5,17856,Belgium,392.0
500217,POST,POSTAGE,14,2010-07-06 17:51:00,2.1,17018,Australia,29.4
500217,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-10-13 08:03:00,5.95,14650,Netherlands,71.4
500218,M,MANUAL,17,2010-08-22 08:10:00,2.1,14709,Spain,35.7
500219,71053,WHITE METAL LANTERN,2,2010-11-06 09:46:00,1.25,17666,Australia,2.5
500219,85099B,JUMBO BAG RED RETROSPOT,3,2011-04-14 21:51:00,5.95,13161,Germany,17.85
500219,POST,POSTAGE,15,2011-08-13 22:10:00,5.95,13184,Netherlands,89.25
500220,84406B,CREAM CUPID HEARTS COAT HANGER,7,2010-03-16 09:37:00,8.5,12489,United Kingdom,59.5
500220,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-01-21 15:50:00,1.25,16153,Sweden,2.5
500221,TEST001,TEST PRODUCT,14,2011-03-15 08:59:00,0.85,17982,Sweden,11.9
500221,47566,PARTY BUNTING,7,2011-07-21 16:05:00,39.9,13870,Switzerland,279.3
